BEFOLKNING_STATUSKODE__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_STATUSKODE__5_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_TETTNR__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_TETTNR__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_TETTNR__5_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_TS_KODE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_TS_KODE__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_TS_KODE__5_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_YNGST_I_HUSHNR__10_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_YNGST_I_HUSHNR__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_YNGST_I_HUSHNR__2_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_YNGST_I_REGSTAT_FAMNR__10_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_YNGST_I_REGSTAT_FAMNR__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BEFOLKNING_YNGST_I_REGSTAT_FAMNR__2_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_BAD__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_BAD__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_BAD__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_BAD__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_BOLIGER__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_BOLIGER__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_BOLIGER__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_BOLIGER__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_ETASJER__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_ETASJER__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_ETASJER__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_ETASJER__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_ROM__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_ROM__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_ROM__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_ROM__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_WC__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_WC__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_WC__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_ANTALL_WC__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BOLETA__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BOLETA__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BOLETA__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BOLETA__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BOLIG_HUSH__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BOLIG_HUSH__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BOLIG_HUSH__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BOLIG_HUSH__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BRUKSAREAL__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BRUKSAREAL__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BRUKSAREAL__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BRUKSAREAL__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BRUKSENHETSTYPE__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BRUKSENHETSTYPE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BRUKSENHETSTYPE__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BRUKSENHETSTYPE__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BYGGEAAR__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: YYYY
BOFORHOLD_BYGGEAAR__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: YYYY
BOFORHOLD_BYGGEAAR__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: YYYY
BOFORHOLD_BYGGEAAR__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: YYYY
BOFORHOLD_BYGNINGSTYPE_AGGR__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BYGNINGSTYPE_AGGR__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BYGNINGSTYPE_AGGR__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BYGNINGSTYPE_AGGR__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BYGNINGSTYPE__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BYGNINGSTYPE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BYGNINGSTYPE__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_BYGNINGSTYPE__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_EIEFORM__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_EIEFORM__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_EIEFORM__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_EIEFORM__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_EIE_LEIE__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_EIE_LEIE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_EIE_LEIE__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_EIE_LEIE__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_HEIS__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_HUSHTYPE__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_HUSHTYPE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_HUSHTYPE__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_HUSHTYPE__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KILDE_KOBL__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KILDE_KOBL__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KILDE_KOBL__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KILDE_KOBL__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KJOKKENKODE__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KJOKKENKODE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KJOKKENKODE__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KJOKKENKODE__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KOBLNIVAA_HUSH_BOLIG__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KOBLNIVAA_HUSH_BOLIG__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KOBLNIVAA_HUSH_BOLIG__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_KOBLNIVAA_HUSH_BOLIG__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_P_AREAL__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_P_AREAL__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_P_AREAL__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_P_AREAL__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_TRANGBODD__16_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_TRANGBODD__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_TRANGBODD__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOFORHOLD_TRANGBODD__8_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
BOSATTEFDT_BOSTED__13_0, ident.UnitType: PERSON, measure.UnitType: KOMMUNE, measure.format: None
BOSATTEFDT_BOSTED__1_0, ident.UnitType: PERSON, measure.UnitType: KOMMUNE, measure.format: None
BOSATTEFDT_BOSTED__3_0, ident.UnitType: PERSON, measure.UnitType: KOMMUNE, measure.format: None
BOSATTEFDT_BOSTED__7_0, ident.UnitType: PERSON, measure.UnitType: KOMMUNE, measure.format: None
ENSLIGBTSFDT_MOTTAK__13_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ENSLIGBTSFDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ENSLIGBTSFDT_MOTTAK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ENSLIGOVGFDT_MOTTAK__13_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ENSLIGOVGFDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ENSLIGOVGFDT_MOTTAK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ENSLIGUTDFDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATBRN1992FDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATBRN2011FDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATBRN2011FDT_MOTTAK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATBRN2011FDT_MOTTAK__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATEKT1992FDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATEKT2011FDT_GRAD__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATEKT2011FDT_GRAD__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATEKT2011FDT_GRAD__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATEKT2011FDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATEKT2011FDT_MOTTAK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATEKT2011FDT_MOTTAK__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATFAM1992FDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATFAM2011FDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATFAM2011FDT_MOTTAK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
ETLATFAM2011FDT_MOTTAK__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
FUFOERPFDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
FUFOERPFDT_UFG__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
GRUNNSTFDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
GRUNNSTFDT_MOTTAK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
GRUNNSTFDT_MOTTAK__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
HJELPSTFDT_MOTTAK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
HJELPSTFDT_MOTTAK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
HJELPSTFDT_MOTTAK__7_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_OFF__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_OFF__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_OFF__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_PRIV__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_PRIV__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_PRIV__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_SUM__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_SUM__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AFP_SUM__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AKSJEUTBYTTE__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AKSJEUTBYTTE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AKSJEUTBYTTE__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_AKSJEUTBYTTE__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ALDERSP_FOLKETR__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ALDERSP_FOLKETR__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ALDERSP_FOLKETR__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ANDREKAPINNT__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ANDREKAPINNT__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ANDREKAPINNT__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ARBLED__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ARBLED__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ARBLED__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ARBLED__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ASK_MARK__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_ASK_MARK__9_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BANKINNSK__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BANKINNSK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BANKINNSK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BANKINNSK__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BARNETRYGD__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BARNETRYGD__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BARNETRYGD__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BER_BRFORM__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BER_BRFORM__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BER_BRFORM__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BER_BRFORM__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BER_REALKAP__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BER_REALKAP__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BER_REALKAP__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BER_REALKAP__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BOSTOTTE__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BOSTOTTE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BOSTOTTE__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BOSTOTTE__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BRUTTOFORM__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BRUTTOFORM__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BRUTTOFORM__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BRUTTOFORM__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BRUTTO_FINANSKAPITAL__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BRUTTO_FINANSKAPITAL__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_BRUTTO_FINANSKAPITAL__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FOND__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FOND__9_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORELDREPENGER__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORELDREPENGER__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORELDREPENGER__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORMUESKATT__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORMUESKATT__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORMUESKATT__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORMUESKATT__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORMUE_UTLAND__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORMUE_UTLAND__9_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FORSORGERFRADRAG__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FTRYG__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FTRYG__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_FTRYG__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_GJELD__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_GJELD__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_GJELD__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_GJELD__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_GRUNN_HJELP__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_GRUNN_HJELP__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_GRUNN_HJELP__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_GRUNN_HJELP__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_HUSHNR__15_0, ident.UnitType: PERSON, measure.UnitType: HUSHOLDNING, measure.format: RandomUInt48
INNTEKT_HUSHNR__1_0, ident.UnitType: PERSON, measure.UnitType: HUSHOLDNING, measure.format: RandomUInt48
INNTEKT_HUSHNR__3_0, ident.UnitType: PERSON, measure.UnitType: HUSHOLDNING, measure.format: RandomUInt48
INNTEKT_HUSHNR__6_0, ident.UnitType: PERSON, measure.UnitType: HUSHOLDNING, measure.format: RandomUInt48
INNTEKT_HUSH_IES_EU__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_HUSH_IES_EU__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_HUSH_IES_EU__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_HUSH_IES__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_HUSH_IES__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_HUSH_IES__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_IES__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_KODE218__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_KODE218__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_KODE218__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_KODE218__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_KONTANTSTOTTE__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_KONTANTSTOTTE__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_KONTANTSTOTTE__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_KONTANTSTOTTE__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_LONN__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_LONN__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_LONN__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_NARINNT__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_NARINNT__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_NARINNT__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_OVERFOR__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_OVERFOR__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_OVERFOR__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_PGIVINNT__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_PGIVINNT__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_PGIVINNT__4_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_PGIVINNT__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_PRIM_MARK__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_PRIM_MARK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_PRIM_MARK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_PRIM_MARK__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REALISASJONSGEVINST__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REALISASJONSGEVINST__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REALISASJONSGEVINST__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REALISASJONSGEVINST__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REALISASJONSTAP__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REALISASJONSTAP__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REALISASJONSTAP__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REALISASJONSTAP__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REAL__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REAL__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REAL__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_REAL__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_RENTINNT__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_RENTINNT__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_RENTINNT__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_RENTINNT__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_RENTUT__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_RENTUT__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_RENTUT__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_RENTUT__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SEK_MARK__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SEK_MARK__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SEK_MARK__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SEK_MARK__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SKPLOVF__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SKPLOVF__4_1, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SKPLOVF__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SOSIAL__15_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SOSIAL__1_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SOSIAL__3_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
INNTEKT_SOSIAL__6_0, ident.UnitType: PERSON, measure.UnitType: None, measure.format: None
